Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
40194.7,34151.6,15581.3,13.57,68.48,0.084
33628.3,20619.2,15210.4,25.69,53.18,0.071
32261.6,26702.7,14221.4,10.78,88,0.084
39335.4,33270.2,17083.4,20.26,40.03,0.084
39887.7,22980.9,23364.9,20.48,82,0.066
40754.7,28298.2,27548.1,29.74,59.55,4.901
32868.9,18314.3,14875.6,22.64,66.79,0.071
22393.8,17981.4,8304.58,16.02,86.2,0.073
36572.3,28703.3,20368.2,19.52,65.81,0.076
32216.3,19796.3,17576.7,21,43.58,0.083
34888.6,20918.1,17681.5,21.51,52.95,0.084
39243.2,24795.8,18486.1,23.02,82.3,4.915
27996.3,17893.7,21118,24.84,50.16,4.916
35576.8,19924.6,20410.2,17.88,72.9,0.071
32492.8,25601.7,9490.52,12.26,81.2,0.086
26417.9,14676.3,12984.8,14.88,69.46,4.919
30616.7,16548.3,20421.8,15.2,88,0.068
46982.8,27819.5,27116.3,21.07,44.94,0.082
36599.6,23152.9,18720,21.18,68.27,4.92
22750.8,17713.6,8356.63,13.65,86.6,0.078
30103.1,17933.1,17478.2,26.24,41.47,0.083
30916.9,25449.2,10652.5,19.6,49.11,0.083
43279.1,31150.7,16278.5,12.76,48.26,0.079
42489.2,23868.3,26082.6,15.46,62.62,0.083
31901.5,26460.7,17551.8,21.46,66.04,0.072
35814.1,22410.4,11415,22.25,78,0.125
33052.6,20220.7,15514.8,15.34,60.85,0.074
24267.6,16464,11351.3,12.74,79.5,0.079
31521.9,16258.7,18676.4,15.53,82.4,0.072
23848.9,15043.9,11049.7,10.92,81.1,0.077
31362.7,19386,15086,11.26,65.43,0.085
26257.7,14459.9,12967.4,20.93,70.7,4.92
25663.7,16187.2,11543.2,13.82,65.3,4.912
21561.8,10770.1,9960.86,14.33,75,4.913
34846.7,19702.7,14503,24.63,62.99,4.93
41602.1,27281,32246.4,24.31,83.7,4.922
38567.5,22576.8,24828.4,17.16,53.77,0.085
46143.7,25948.4,21592.6,24.75,42.31,4.925
22873.8,17821.5,9542.17,5.481,85.4,4.916
37099.7,22272.2,14286.2,25.75,45.55,0.084
26780.2,15369.2,12473.1,20.69,59.35,4.917
22092.3,16899.2,10074.2,13.32,70.5,0.081
40143.8,24477.8,25012,12.97,75.9,0.076
31765,19088.5,18609.2,18.47,88.4,0.069
33747.7,25947.5,10710.4,20.01,42.39,0.087
44579.6,23938.9,26401.5,22.59,63.58,0.078
28946.4,17890.6,18125.2,7.76,89.8,0.075
42882.7,25316.7,26727.6,12.62,86.7,0.07
34847,23027.8,25251.2,31.66,32.19,4.927
38436.5,33404.1,15587,14.18,81.9,0.083
27659.5,16705.2,14344.1,19.96,88.3,0.353
35384.6,16856.2,23621.8,15.9,81,0.072
36589.2,21719.5,16614.7,22.95,56.79,4.923
31270,25583.3,9363.75,16.65,56.84,0.089
39166.5,33205.3,16462.9,13.39,58.44,0.078
23124,18451.1,9306.12,14.28,74,0.076
23979.8,13457.2,12717.7,22.82,88.1,4.917
44732.9,26760.4,25710.1,20.6,64.35,4.917
20730.9,16158.2,17033,24.04,81.7,4.914
34978.5,27847.9,16134.9,16.68,82.7,0.073
22229.7,17243.3,9225.45,12.11,82.2,0.085
34063,19246.2,14514.7,23.06,57.73,4.933
29623.7,18900.9,18333.6,14.1,64.02,0.086
29093.4,19803.8,24552.3,27.31,43.31,0.078
31998.6,19518.3,16298.7,17.43,42.93,0.086
34925.5,23392.5,12453.7,21.54,64.27,4.923
39572,25815.8,25808.7,27.46,56.43,4.923
27186.7,15546.5,12179.5,21.58,56.95,4.92
31935.2,19411.6,16794.2,18.04,62.38,0.087
43114.6,25754.4,25697.1,13.12,75.9,0.074
42562.7,25884.1,25409,11.72,79.2,0.089
37367.6,24037.2,16253.9,20.51,60.96,0.07
38677.8,21929.3,23318.7,17.16,86.9,0.067
38836.9,33013.6,16695.9,12.72,78.9,0.073
27534.7,16302.2,16732,16.74,63.54,0.082
30745.2,20106.5,17431.6,33.63,13.81,4.567
46819.9,31021.5,40338.1,26.65,75.2,4.911
28366.8,18496,13679.3,15.64,57.74,0.084
34906.6,22354.4,13364.1,23.36,63.83,0.083
37694.9,25113.9,15320.8,21.35,87.2,0.3
38817.7,28921.6,26404.5,30.15,46.12,4.905
25484.4,20049.1,7393.04,10.82,87.3,0.079
43905.8,25991.7,19089.1,25.03,59.69,4.921
38695.4,30216.9,16458.8,17.45,64.05,4.923
44426.4,26458.4,25511.9,14.33,67.71,0.085
25024.1,13864.8,15988.4,12.04,78.8,0.082
33187.7,17806.8,17728.9,23.96,43.47,0.078
25416.6,14852.8,11208.2,20.25,84.9,0.246
44455.9,26507.7,25628.5,18.33,76.9,0.069
32775.9,19104,14920.7,21.23,79.2,4.919
31389.1,20938.5,22997.9,24.34,81.6,4.921
46880.4,29121.2,19480.1,20.36,88.9,0.069
38459.7,27043.7,30003.8,25.57,87.9,4.909
24329.6,11984.1,11525.8,15.97,84.4,0.074
28710.8,16476.9,13138,18.72,85.9,4.919
35428,21200.4,18565.8,21.02,57.66,0.081
31002.3,25281.4,9381.03,16.69,58.28,0.076
47799.7,32806.8,36811,23.27,60.19,4.908
28178.5,23180.6,14833.7,15.52,88.6,0.072
30258.5,24318.6,17534.5,19.62,68.61,0.069
39469.2,24624.9,16731.4,25.06,48.85,0.082
22460.9,12531.3,11327.6,21.43,69.56,0.079
43860.2,30186.1,39645.2,28.91,37.62,4.92
28189.4,18490.4,12767.6,16.57,84.2,4.917
39996.6,24824.3,23908.3,14.57,64.56,0.078
29624.6,24314.9,13682.9,16.98,79.6,0.08
47818.9,32544.5,37268.5,32.94,14.5,4.904
30306.2,24427,13580.1,19.22,87.8,0.072
27727.4,14887.6,18164.4,14.96,87.1,0.072
30923.8,20035.3,13971.1,20.14,79.2,4.918
35921.2,25237.3,13591.7,27.74,45.82,4.924
27793.3,16911,13120.3,21.53,71.7,0.274
31625.1,19871.1,15537.5,14.29,65.07,0.083
40057.9,27530.3,26037.4,29.21,43.08,0.072
27429.8,16493.3,14103.3,15.56,86,0.072
26012.3,20030.6,12300.7,19.18,74.5,0.069
32795.4,22100.4,11228.2,26.11,45.12,4.924
19451.8,11717.6,13099.9,15.59,76.7,0.078
29372.2,17741.8,22195.2,27.1,56.2,4.921
33575.7,27682.1,13939,14.38,78.5,0.083
22713.8,16780.2,10427,18.95,78,0.07
25586,16267.2,11876,17.82,84.3,4.913
29501.7,15290,11508.4,14.06,64.57,0.083
22191.9,13283.9,13754.5,15.28,67.16,0.08
32052.2,19535.6,15659.1,12.22,62.16,0.088
26397.9,14879,11890.7,18.63,87.8,4.919
21156.5,12390.3,10039.5,10.4,74.1,0.082
35869.7,22569.2,20210.2,24.06,61.85,0.057
25028.1,20568.3,11057.9,9.27,80.6,0.082
22588.5,13236.5,14304.5,10.36,73.8,0.087
43511.5,24242,26377.8,20.72,78.7,0.075
42135,24778,17986.1,18.98,82.4,0.074
31617,20711.2,9471.61,19.07,93.2,0.069
37788.4,23945.5,22709,26.76,69.66,4.932
42450.5,33930.4,29113.3,30.47,44.16,4.908
30538.9,21486,23918.7,24.65,90.1,4.915
23586.8,13955,14804.8,16.83,72.2,4.911
31114.2,17708.1,21108.2,25.21,67.55,4.926
33332.6,20786.5,20391.7,24.35,89,4.916
42434.3,21721,28462.5,17.56,73.7,0.079
41375.4,25229.9,25964.3,20.33,60.31,4.917
28615,19215.2,23919.7,27.42,44.85,0.074
34981,29044.5,15206.7,11.51,87.6,0.081
41608.1,26874.2,25538.3,13.43,69.86,0.076
37928.1,22872.9,18055.7,15.74,66.24,0.085
32721.8,20247.7,14778.9,26.34,49.77,0.081
23269.4,13652.1,10984.7,15.7,83.6,0.085
40817.3,24553.6,24497.5,18.29,82.5,4.922
24280,14554,15435.6,14.5,64.43,0.081
33935,21011,16287.1,16.41,57.03,0.081
37511.3,20613.8,24820.4,16.1,86.4,0.072
37456,25105,27373.5,29.65,67.06,4.908
43102.4,26104.6,25506.1,14.15,75.2,0.081
28739.2,21846,9110.2,18.62,60.81,0.084
30892.8,24950,9536.61,17.63,60.78,0.087
28455.5,19891.1,22750.8,19.71,62.63,4.909
32503.7,19944.1,19699.8,13.55,66.05,0.082
43461.3,26607.9,25486.3,15.12,82.9,0.077
26445.6,21488.8,11461.2,18.88,58.11,0.078
18500.4,13598,6569.03,5.936,88,0.082
34854.1,20418.3,18191.6,20.57,49.77,4.92
35477.5,21253.5,20651.6,16.16,57.18,4.915
34676.8,29449.5,14492.2,13.66,87.1,0.075
44560.7,26735.6,25755,14.13,76.3,0.08
42748.5,25086.9,26577,13.68,69.01,0.074
22146.8,13699.7,13856.4,10.5,58.7,0.084
32058.1,19060.6,14659.7,20.76,82.3,0.077
39563.6,21365.4,25972.4,16.71,71.4,0.083
25861.6,21514.6,11709,7.9,78.4,0.083
18414.6,10264.8,10560,13.2,83.1,0.08
22731.2,17749.8,11239.9,17.88,69.11,0.086
33417.7,20735.6,15938.3,11.88,73.8,0.088
37024.1,22556,13031.5,28.33,29.35,4.921
42522.7,25342.2,25674,11.94,77.1,4.913
40346.8,34519.8,15517.9,13.54,69.11,0.085
27927.1,16503.1,13820.5,20.73,73.6,4.917
40381.5,33586.4,19367.7,19.77,77.3,0.073
25381.8,15339.9,15356.1,15.97,66.01,0.082
24012.2,18270.6,7346.94,11.77,80.4,0.083
23556.7,15645.6,16653.4,24.04,85.9,4.915
29233.8,19921.5,27022.6,27.25,40.25,4.905
37328.1,21983.9,17424.5,28.44,69.56,4.925
31181.8,20421.9,20038.6,12.57,74.9,0.089
21791.6,16724.1,9369.51,8.07,87.9,0.082
45670.4,25689.2,19328.4,24.15,49.42,4.923
34732,23684.4,11873,23.71,66.79,0.272
21390.1,15962,9000.72,15.73,74.5,0.073
37078,22172.1,22439.5,19.39,87.9,4.916
23775.2,14826.7,15047.7,9.9,76.1,0.083
44731.9,23315.9,27673.5,22.08,57.6,0.086
36159,23977.7,17938.8,22.17,65.93,4.918
44455.5,26996.3,26082.9,18.25,61.29,0.089
28942.6,16995.5,17768.7,14.85,89.3,0.067
29921.8,24602.5,10685.5,21.43,58.61,4.92
31484.7,18956.8,17815.3,19.01,69.83,0.074
32226.6,19820.9,15642.9,24.55,92.4,4.916
19005.6,13397,14076.1,17.09,50.23,0.081
45315.4,25671.5,19798.2,26.63,36.18,4.92
39559.2,26640.8,28824.1,28.29,48.18,0.068
38293.5,23265,18074.5,24.53,92.6,4.924
32675.3,26978.8,10210.8,13.95,68.98,0.081
25044,15916.2,11549.2,17.32,85.7,4.916
44783.2,26407.4,25803.4,23.59,42.43,0.083
33413,20111.6,17937.5,15.72,86.9,0.07
29045.1,17411,17431,11.37,80,0.083
26313.4,16592,11572.5,13.72,83.4,0.084
34840.4,21296.9,15903.2,25.74,64.82,0.267
35891.7,23265.3,14020.5,21.93,91.5,4.919
28886.2,23734.7,13087.2,9.43,75.1,4.922
42782.2,30440.5,32740.4,36.96,19.61,4.908
23138,12497.6,14469.7,12.54,71.3,4.918
42544.7,28891.2,26976.3,29.18,42.38,0.072
23184.8,18281.7,9893.88,7.14,89.5,0.082
33791.2,20524,15688,17.42,51.03,0.086
34048.6,19368.5,16991.1,28.6,45.82,4.924
39695,23323.2,23481.3,13.41,52.04,0.087
39809.7,28500,30137.6,33.1,33.31,4.911
38247.4,21772.1,22821.4,20.06,86.6,0.068
37538,19803.7,24503.2,11.55,85.8,0.068
44242.9,29240.5,41109.3,28.16,31.11,4.908
21698.5,16609.1,10166.7,12.91,68.22,0.087
32513.4,21113.4,16200,13.01,56.59,0.082
35465.8,23878.5,24642.7,26.34,71,4.926
44111,28925.4,36720.8,25.92,82.4,4.921
23027.3,16798.8,16151.6,21.98,78.6,4.915
26503.3,17263.2,12451.1,10.1,74.3,0.081
44561.2,27168,18750.6,20.42,80.5,4.915
37115.8,23658.2,17769.7,17.39,81.9,4.921
35286.1,23015.2,17395.8,15.9,54.69,0.079
36140.3,27786,24568.3,15.32,63.25,0.078
30649.8,20502.5,24425.8,23.85,86.2,4.914
36620.3,24360.8,26896.1,29.38,55.83,4.91
29292.2,19728.9,19072.8,15.33,59.16,0.076
45349,28019.5,19223.3,20.13,89.8,0.073
29995.2,23302.7,16352.5,22.76,75.5,0.07
44563.5,25435.8,22545.8,23.08,77.8,0.279
37590.2,24523.3,26031.3,29.26,67.99,4.906
44210.9,27157.2,26820.9,19.61,53.71,0.081
34598.3,23213.9,31842.7,32.09,35.45,4.909
29054.2,20679.8,15127.3,17.6,67.37,0.085
32039.2,25024.5,10259.5,20.25,73.1,0.073
30916.9,25605.4,10016.4,19.06,52.12,0.08
21011.9,11810.4,14172.6,20.53,89.6,4.917
24768,14030.5,12019.4,10.16,78.4,4.92
40383.7,23676.9,19704,21.91,60.35,0.27
34789.4,21453.4,18746.2,15.85,83.1,0.076
24855.4,19855.8,11074.7,14.65,55.3,0.086
26477.1,15715.2,16306.4,18.25,71.5,0.079
29284.8,20624.1,20611.9,23.22,52.86,4.924
21691.1,13812.8,13839,9.17,59.77,0.082
37239.1,24854.4,28908.5,28.54,57.93,4.91
32366.9,18324.9,11730.1,21.37,70,4.917
23436.8,16046,11136,12.62,80,0.077
22084.2,12659.9,10308,18.48,70.7,0.199
21329.3,15660,9248.5,16.18,63.94,0.087
34541.7,21184.2,16573.7,12,53.16,4.915
21152.9,16735.2,9081.39,10.29,86.9,0.083
31399.9,21886.1,14977.2,21.48,63.53,4.923
36513.6,23724.9,12237.8,24.04,47.96,0.086
22948.5,13240.1,14264,11.23,66.84,4.919
23644.3,14726.9,14277.6,16.54,89.8,4.919
27032.9,16628.9,13300.4,16.51,76.6,0.07
37067.8,23204.9,22542.2,13.36,68.56,0.086
39329.2,32444.6,17974,22.11,58.14,0.074
40053,25016.6,24298.3,20.3,89.2,0.066
24109.4,15366.6,15348.4,9.08,67.28,0.079
32595.9,19660.7,19437.1,18.17,88,0.072
27401,17690,11304.1,16.93,78.7,4.911
35193.8,29205.4,15678.1,16.9,63.84,0.079
34182.3,22302.2,17309.1,21.88,68.94,4.919
32378.6,15922,16531,19.85,53.1,0.084
21541.8,13500.9,11864,17.77,89.8,0.072
34808,21343.4,17198.5,19.22,61.2,0.088
24108.1,14807.9,13475.4,18.32,89.6,0.07
24676.9,15089.2,11659.6,15.38,87.7,0.069
28199.1,18623.4,19290.3,19.71,46.88,4.904
40863.1,23412.8,25164.5,10.99,56.05,0.085
23166,17951.5,10988.9,18,69.05,0.082
26270.4,14968.8,13338,19.89,72.9,0.35
42856.9,25664.4,25517.7,19.9,61.15,0.08
33817.2,22837.2,16755.3,24.7,34.67,4.92
32309.4,20073.2,19666.7,28.57,43.6,4.921
39152.7,28424.1,30661.8,26.6,63.8,4.911
41347,29206.3,38199.2,28.19,61.82,4.908
37980.4,23029.5,20830.5,28.61,34.29,4.918
45026,23986.6,28782.5,17.53,74.6,0.076
33593.6,20802.9,15761.7,22.65,71.8,4.922
34061.8,20958.1,16620.7,15.78,69.93,0.077
38825.9,33168.5,16249.7,14.03,70.1,0.085
41668.9,25433.4,24908,12.58,48.85,0.086
23841.8,18664.6,9461.7,7.33,88.6,0.085
30872.6,19032.8,17805.8,19.58,87,0.073
31058.5,25233.5,11045.8,19.99,64.08,0.087
38651.8,23747.4,23553,18.46,85.7,4.92
44897.5,25723.9,27961.1,20.77,84.9,0.068
26996.8,15990.4,13061.5,20.57,69.56,0.274
24358.9,18999.7,7127.97,12.22,80.5,4.928
31898.7,20768.4,16227.5,16.5,66.69,0.072
23059.1,12195.8,9725.52,20.34,77.7,4.917
23201.2,14429.3,11915.6,11.12,79.6,0.083
24880,19710.7,11352.3,19.78,81.7,0.068
26153.2,14478.4,12908.9,14.27,71.4,4.918
36209.3,22287.3,17320.8,28.17,30.66,0.077
43800.5,22536.6,24404.5,11.44,84.1,0.075
37166.2,20266.3,19571.2,20.79,68.3,4.922
45940.1,27404.2,27707.1,20.98,85.3,0.068
43260.7,34350.2,37292.5,28.11,73.9,4.904
24266.4,12645.6,15902.2,14.43,56.04,0.083
31649.4,17015.9,16397.4,15.05,50.2,4.918
30845.3,18157.2,16362.2,21.87,75.7,4.918
34750.7,22453.2,18573.8,23.57,66.13,0.068
36662.3,20615.2,18506,13.62,69.08,0.081
19556.9,12652.1,7818.8,9.92,86.6,4.938
30484,19541.8,24763.2,24.18,73.4,4.91
24449.5,15224.3,11496.8,9.96,53.09,0.082
45803,27343.7,26141.5,19.3,84.2,0.07
30198.7,17090.6,16447,22.63,70.4,0.07
25847.6,15945.5,15321.1,17.72,77.3,0.067
43807.6,26451.1,25364.8,12.07,81.8,0.072
28567.1,16227.9,14983,19.42,70.8,0.071
22370.4,16057,11706.2,15.78,92.4,0.076
33690.3,26346.5,10609.6,20.15,70.5,0.082
21886.8,12711.2,14182.9,8.71,75,0.084
20611.4,16425.9,9444.42,9.56,84.6,0.088
24664.5,13311.2,16209.5,15.23,87.2,0.069
18683.8,10933.7,10330.7,15.48,75.7,0.08
30870.8,17060.7,14838.3,23.07,44.68,4.92
36252.3,29837.6,16863.6,19.15,68.88,0.076
28946.2,17509.8,21970.7,27.02,56.84,4.918
36197.5,23478.6,14044,22.3,88.4,4.916
22315.2,12147.2,11679.5,20.82,79.5,0.071
39591.2,27747,26085.5,26.8,86.1,4.909
23932.8,12845.6,15872,15.02,79.3,0.081
28077,17460.2,17574.9,16.48,56.68,0.081
33591.8,20323.2,17268.4,17.8,56.39,0.083
24662.3,15454.1,15250.1,10.7,68.16,0.075
43661.9,23645.6,28736,17.82,77.8,0.08
33146.4,17728.7,18123.6,22.09,42.94,0.087
34920.2,29445.8,16053.8,8.09,68.49,0.079
32731.1,20633.4,16441.4,13.98,46.81,0.085
36356.9,30592.6,19009.2,16.36,87.4,0.073
33552.8,21005.6,16557.1,24.32,47.45,0.068
28416,17829.1,17338.3,17.94,85.4,4.919
36696.4,22485.1,12786.4,28.08,29.58,4.921
23385.6,18955.5,10418.2,8.75,79.9,0.079
38159.2,26363.3,29305.6,25.84,39.02,4.909
32731.3,19957.2,17927.2,21.41,86.8,0.348
21987.7,17074,11612.5,12.56,77,0.082
36344.6,29346.7,15944.1,15.6,75.3,0.08
23455.4,11463.5,15005.1,13.55,90.2,0.07
45920.7,27276.9,23169.4,23.43,82.1,0.282
42666.2,28784.8,29726.9,22.5,70.7,4.911
22220.7,17888,8876.35,12.77,86.5,4.912
40275.2,28746.8,27518,33.68,24.97,4.905
34094.3,21497.6,16687.7,24.56,46.09,0.084
28168.1,19192.7,11624.1,13.28,82.8,0.073
23374.8,16665.6,17541.8,15.89,89.2,0.066
37844.4,19639,16722.6,24.34,37.78,4.923
43549.7,25738.9,26885.9,19.92,71.8,4.915
23230.8,17944.2,12011.6,13.68,86.2,0.083
28946,24736.4,12826.9,12.8,74.3,0.073
32881,20604.9,17384.5,18.03,56.56,0.079
31208.5,18946.8,15291.4,21.65,65.46,0.29
35675.2,21285.4,22772.9,13.7,80.8,0.086
19754,11851.4,12581.1,16.86,68.4,0.08
48330.6,25331,28492.8,21.56,59.04,4.923
44147.3,25686.5,28303.8,21.67,56.85,0.082
26209.9,15329.9,12243.6,17.13,63.42,4.918
40332.3,33995.5,19298.3,19.93,76.1,0.071
22527.5,13634,14316.1,15.47,62.98,0.079
34828.5,19856.5,17199,13.77,76.2,0.074
24937.6,15472.3,15410.2,14.39,62.02,0.083
20246.2,16066.1,8697.83,18.81,86.9,0.069
30834.4,17565.9,18467.4,20.35,80.8,0.075
27210.6,13206.2,12559.8,21.13,79.4,0.068
26565.2,17275.5,12406.2,17.08,83.2,4.917
32721.7,21153.7,19155.5,16.68,68.02,0.072
22541.5,17747.1,9576.87,19.2,79.6,0.069
34805.1,21014.6,15967.7,14.85,75.6,0.089
40479.3,23673.2,20668.9,22.6,80.5,0.257
28832,19398.9,19621.3,25.08,93.4,4.908
27059.7,17114.6,12367.7,11.39,81.5,0.089
30859.9,19897.3,14940.6,21.79,44.31,0.08
25309.3,12314.1,14423.3,16.05,84.7,0.072
22024.6,17765.7,7581.69,19.84,75,0.069
43749.2,25564.7,24718.8,12.97,54.57,0.082
24060.6,15957,18322.3,23.85,40.55,4.905
25527.7,14403.8,18695.9,25.42,89.5,4.914
26301.3,16093.7,17437.1,15.45,71.4,0.082
42799,25790.9,25249.2,13.65,83.6,0.071
24290,13719.5,15085.2,10.42,88.8,0.08
36070,31301.6,15431.5,12.03,80,0.085
46359.7,29050.7,27388.1,25.54,33.8,0.071
41157.2,25081.1,24427.5,19.37,84.3,4.921
21162.5,12638.3,14070.4,14.96,69.44,0.076
48095.7,31819,43314.5,26.94,66.59,4.907
27225.8,16570.2,17117.9,9.53,50.45,0.09
39446.1,25629.1,25920,28.1,64.94,4.923
22060.4,15378.8,15458.9,15.8,91.5,0.067
29661.1,19986.1,24522.2,27.38,27.68,4.906
38032.4,24016.2,13615.1,25.98,42.39,0.082
39169.2,32790.5,17598.1,19.1,66.51,0.085
26977.2,16110.6,16771.1,16.29,59.45,4.922
21158.9,15973,9818.97,12.94,63.05,0.078
23598,12831,15214.5,14.33,87.1,0.07
32271.9,21049.2,16290.1,16.05,59.7,0.079
36708.9,20963.8,23660.3,20.12,85.9,0.067
27857,23223.1,11443.9,17.4,55.01,0.086
36042.9,21870.7,16798.1,18.13,48.13,0.076
38406.1,23281.5,20663.1,16.81,49.87,0.08
28398.6,17023.3,14879.5,19.51,67.42,0.16
37944.3,22756.2,24375.9,13.98,53.99,0.087
31286.6,20255.1,18002.9,21.18,58.88,0.072
32194.7,23722,17105.8,14.93,74.8,0.072
31453.1,17772.2,12261.2,17.72,65.8,4.914
32768.1,18461.9,23092.4,14.98,87,0.083
26871.6,17716.2,10656.3,17.29,89.7,4.937
23076.6,13243.8,14015,11.77,69.81,0.084
37726.8,23449.2,26160.2,13.03,65.19,0.086
22170.3,12036.1,7446.57,16.57,89.7,4.915
43704.3,26928.9,25613.5,14.75,62.99,0.085
42250.6,24765.9,21233.7,22.94,79.8,0.257
32356.7,22157.3,15682.6,25.05,31.33,4.921
32105.3,17288.8,16828.9,17.54,50.01,4.917
41426,28754.4,27951.3,26.25,89.4,4.908
39469.7,25017.5,22769.2,27.1,65.59,4.92
45697.7,25944.7,22045.7,24.07,63.59,0.263
33123.2,20289.2,14811.4,18.74,60.39,4.923
23507.2,19095.4,7571.67,6.094,87.8,0.086
22918,11533.1,13395.6,12.91,73.2,0.085
34370.8,21122.2,16996.3,13.29,40.1,4.922
45189.9,27089.8,27394,21,85.7,0.068
21541.8,13240.9,9992.55,19.12,91.4,4.92
28990.7,16106.4,15767.6,22.12,72.7,0.068
26905.2,16031,16236.4,16.26,65.61,0.081
26840.1,16577.2,9401.58,15.8,69.1,4.921
23750.9,15129.5,15163.4,9.65,58.43,0.083
22322.4,13467.5,10324.9,18.35,89.5,4.918
25478.9,14653.9,11327.4,16.85,90.3,4.913
41994.9,29932.8,25658.2,29.68,48.86,4.907
24343.3,14991.3,18520.6,20.84,89,4.918
37967.4,24006.3,24346.1,25.37,75.7,4.927
38308.7,32807.6,16555.1,14.16,81.6,0.074
28385.8,16675.3,13449.8,21.07,88.7,4.911
33956,21899.4,22390.2,28,49.17,4.927
37497.2,22625.4,20718.3,27.33,30.09,4.924
34050.3,20634.5,12985,24.57,55.85,4.918
38649.4,33466.7,16704.9,12.43,68.46,0.08
33593.9,21913.7,16985.1,15.34,60.2,0.085
35246.3,18270.7,20322.6,13.91,81.6,0.08
26257.7,15638.7,14479.4,20.95,58.69,4.922
31264.1,18948.5,13766.8,18.04,88.1,4.919
26632.1,17932.8,11525.8,20.09,69.72,4.922
27439.7,16620.7,16507.7,12.85,78.5,0.078
23150.3,13503.7,14289.7,9.83,82.5,0.074
31998.6,17577.1,16450.4,26.3,43.78,4.936
25569.2,20971.5,11745.5,17.36,53.92,0.075
19415.6,10125.2,9870.15,10.74,92.5,0.081
38395.7,23565.4,17942.1,25.8,87.8,4.922
40936.9,34556.6,16290,13.46,63.89,0.074
43180.9,26131.8,26407.4,21.7,78.2,0.066
33788.4,20535,19489.2,18.01,62.15,0.089
24870,20229.5,6909,10.83,72.9,0.08
42481.6,25390.9,26862.3,21.01,81.7,0.065
23249.2,17371.5,10698.8,18.97,77.7,0.071
24644.7,16836.5,11699.5,13.87,58.53,0.082
31793.2,25958.9,9623.05,13.5,45.06,0.077
34064,20181.3,18333.1,22.12,48.92,0.089
24138.3,15268.1,11803.7,8.52,89,0.082
30488.5,17367.6,13685.1,21.65,67.32,0.284
22320,18130.2,7315.66,10.08,68.16,0.082
22990.1,18800.9,6759.18,10.92,71.8,0.085
29532.7,19339.7,11455.3,21.45,88.3,4.912
20299.9,11103.1,13428.2,19.85,90.3,4.915
25521.3,17434.2,19310.5,26.44,44.42,0.075
46861.4,28721.6,19976.2,21.29,62.36,0.09
37498.9,19994.3,25925.8,14.47,89.7,0.071
29031.9,15479.6,13621.4,15.5,57.51,0.076
25837.4,18467.8,13493.2,19.58,54.25,0.08
22754.8,12874.9,12084.4,10.52,80.7,0.086
26195.9,16189,13207.3,13.21,89.4,4.922
34657.2,21530.7,17690.6,13.04,58.2,0.086
33593.9,21665.7,17158.6,16.7,59.2,0.082
32819.7,21161,15352.3,15.39,74.3,0.081
33766.4,18201.6,22743.3,14.86,87.8,0.071
25354.2,16424.5,14905.1,15.9,78.2,0.074
36237.6,20119,28390.3,29.32,54.6,4.908
42284.7,27945.6,28077,33.53,33.52,4.908
21818.8,14009.9,10855.4,16.45,89.5,4.92
44262.1,29145.6,36241,28.19,29.88,4.915
27237.5,12306.7,14504.7,14.4,90,0.069
29016.2,21319.3,18780.6,22.09,74.8,0.069
34425.2,21230.5,15932.9,16.06,77.8,0.093
25878.5,17548.1,16376.2,23.71,87.3,4.911
22070.6,13415.5,10826.2,19.07,69.82,0.075
29107.7,21451.2,18870.4,19.34,71.7,4.917
38868.4,33105.9,16272.7,14.97,78.3,0.072
38357.4,23496.9,19404.6,25.25,86.6,4.923
26353.3,14407.5,12802.6,21.64,84,4.916
32243.7,19913.4,15421.9,21.33,55.91,0.08
36209.4,25777.8,24273.9,25.38,87.1,4.907
44405.5,26805,25593.5,19.16,85.3,0.068
42149.1,22839.1,27549.1,14.96,87.3,0.065
40055.4,33017.4,17355.2,20.87,69.47,0.07
26499.7,19048.5,13707.6,15.84,77.7,0.082
25039,15337.4,11138.3,15.69,71.5,4.915
29000.8,22678.1,10412.5,16.53,63.65,0.083
23076.6,13225.5,14101.9,13.4,62.45,4.918
39009.2,23127.4,17367.5,23.27,57.65,4.924
23878.5,14936.2,15579.8,9.11,79.2,0.093
30783,17401.9,17326.6,25.57,32.72,4.917
39937.3,25602.5,31631.8,33.46,33.05,4.913
36114.7,22434.5,12755.5,22.48,75.8,4.917
28189.7,16061.5,16145.7,22.67,70.2,0.068
21776.2,13626.7,14625.5,4.769,75.6,0.082
36809.2,21218.3,20015.9,20.53,76.5,0.291
22022.8,18679.3,7012.73,10.86,53.5,0.076
29126.2,21362,17898.8,21.24,63.58,0.07
24190.7,16167.7,16768.4,25.05,93,4.909
27457.7,16046.9,12517.9,16.91,63.49,4.92
34200.8,22488.8,12302,21.41,65.74,4.921
29760,24032.2,13035.2,13.13,78.9,0.076
39944.6,32827.7,17187.5,20.99,69.28,0.072
42516.6,24572.6,25575.6,13.78,47.5,0.085
29283.2,15058.6,17197.3,23.68,67.44,4.919
21770.8,13097.9,13934,7.85,88.3,0.082
22903.6,10785.3,15133.1,15.17,86.5,0.073
39086.2,23011.4,23982.5,17.37,50.38,0.084
35904.4,22453.2,13261.5,32.23,26.98,4.923
36276.6,21895.6,19678.5,21.85,77.4,0.068
